,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
8000,5.0,Slight,"On Blackfriars Road , Near The Junction With Valentine Place .",51.50178404796523,-0.1046127611434301
8001,1.0,Slight,"On Streatham High Road, Near The Junction With Station Approach.",51.42600590853752,-0.1310962314440349
8002,1.0,Slight,"On Great Cambridge Road, Near The Junction With Linden Avenue .",51.66262676474082,-0.0580574832080775
8003,1.0,Slight,"On Southwood Road Se9, Near The Junction With Sidcup Road Se9 .",51.434774296816975,0.0634642303910063
8004,1.0,Slight,"On Windsor Street, Near The Junction With High Street.",51.54578573699983,-0.4796764562235394
8005,1.0,Slight,"On Kenton Road, Near The Junction With Woodgrange Avenue.",51.58604349169877,-0.3081776543709074
8006,1.0,Serious,"On Beresford Street, Near The Junction With Beresford Street Market Square",51.491538455567024,0.0689941087097059
8007,1.0,Slight,"On Piccadily, Near The Junction With Half Moon Street.",51.50586562407567,-0.1444736349404785
8008,1.0,Slight,"On Uxbridge Road, Hillingdon, Near The Junction With Long Lane.",51.532982151564646,-0.4529400264493506
8009,2.0,Serious,"On New Kent Road, 10 Metres East Of The Junction With Falmouth Road, Southwark.",51.49424584765969,-0.0950284645930927
8010,1.0,Slight,"On Park Road, Near The Junction With Wolseley Road.",51.58155453267438,-0.1263233422922097
8011,2.0,Slight,"On Wood Street, Near The Junction With No Second Road .",51.590987563140615,-0.0046662166593365
8012,2.0,Slight,"On Crofton Lane, 100 Metres Junction With Crofton Road.",51.37425226825858,0.0756706059179827
8013,1.0,Slight,"On York Way, 5 Metres North Of The Junction With Market Road.",51.545027891833584,-0.1263675976949735
8014,1.0,Slight,"On Gladstone Road, Near The Junction With Milton Road .",51.38406853790583,-0.0917603669568212
8015,1.0,Serious,"On Northwood Road, Near The Junction With County Road.",51.407360760383504,-0.1051264708624462
8016,1.0,Slight,"On Scrubs Lane, 30 Metres South Of The Junction With Harrow Road.",51.5314581729025,-0.2371770763581343
8017,1.0,Serious,"On Cooper'S Road, Near The Junction With Rolls Road.",51.48861259992074,-0.0716833275744132
8018,1.0,Slight,"On Sevennoaks Way, Near The Junction With Midfield Way.",51.40908491280329,0.1127368997817038
8019,1.0,Slight,"On Bath Road, Near The Junction With The Avenue, Cranford .",51.47959555863304,-0.4105793504580232
8020,1.0,Slight,"On High Road, 52 Metres North Of The Junction With Crowland Road N15.",51.580254462665074,-0.0726993147277559
8021,1.0,Slight,"On Camberwell Church Street, Near The Junction With Wren Road.",51.474091877249215,-0.0921674587209803
8022,1.0,Serious,"On Ruislip Road, Near The Junction With Allenby Road.",51.53189718110114,-0.3662701393543226
8023,1.0,Serious,"On High Road, Near The Junction With White Heart Lane .",51.60059676930022,-0.1115042113103069
8024,1.0,Slight,"On Woodlands Avenue, 112 Metres West Of The Junction With Park Road, E11.",51.5651944185922,0.0311130971758019
8025,1.0,Slight,"On Chandos Crescent, Near The Junction With Buckingham Road.",51.608759651026425,-0.2816843150066631
8026,1.0,Slight,"On Russell Square (Stop E), Near The Junction With Bedford Way.",51.522375211277264,-0.1268939132631812
8027,1.0,Slight,"On Eastfield Road, Near The Junction With Hertford Road.",51.66691503810176,-0.0422851894552042
8028,1.0,Slight,"On Bladindon Drive, Near The Junction With The Avenue.",51.44418501927067,0.1241424008873913
8029,1.0,Serious,"On Kennington Road, Near The Junction With Chester Way.",51.49095348773944,-0.1110833126950422
8030,1.0,Slight,"On Kew Bridge Road, Near The Junction With Kew Road.",51.48886096094881,-0.2875352635875355
8031,1.0,Slight,"On Bordars Road, Near The Junction With Cuckoo Avenue.",51.5227048414447,-0.3360400454230172
8032,1.0,Slight,"On Ilford Lane, 30 Metres North Of The Junction With Ilford Lane .",51.54806850012005,0.0760291980108086
8033,1.0,Slight,"On Abbotts Road, Near The Junction With A217.",51.37022802311342,-0.2102317660605061
8034,1.0,Slight,"On East End Road N2, Near The Junction With Market Place.",51.58978124388302,-0.1660887687107929
8035,2.0,Slight,"On Sidcup By-Pass Road, Near The Junction With Sevenoaks Way.",51.41258070040413,0.1133726409576049
8036,1.0,Serious,"On Albatross Close (Stop Bn), 21 Metres North Of The Junction With Unknown.",51.51795465011199,0.0600581352104521
8037,1.0,Slight,"On Katherine Road, Near The Junction With St Stephens Road.",51.53912824322692,0.0407532772993545
8038,1.0,Slight,"On Clapham Common North Side, Near The Junction With Victoria Rise.",51.46130691005735,-0.1472747667785514
8039,1.0,Slight,"On Bromley High Street, Near The Junction With Edgar Road .",51.528035351064425,-0.0150320278802713
8040,1.0,Slight,"On Mill Green Road, 41 Metres South Of The Junction With Goat Road.",51.38658318414231,-0.161863983203802
8041,1.0,Slight,"On Hanbury Drive, 20 Metres South Of The Junction With Greenman Roundabout.",51.571234047841024,0.0156672830564809
8042,1.0,Slight,"On Anson Road, Near The Junction With Astley Avenue And Heber Road.",51.55391805129317,-0.2202974619802214
8043,1.0,Slight,"On Golborne Road, Near The Junction With Swinbrook Road.",51.52239902984026,-0.2078468944300813
8044,2.0,Slight,"On Streatham High Road, Near The Junction With Near Aldi.",51.42650109891812,-0.1311335662442357
8045,1.0,Slight,"On Western Avenue, Near The Junction With Western Avenue.",51.52672724739914,-0.2807377971737196
8046,2.0,Slight,"On Woodhall Road, Near The Junction With South Street.",51.642285316488966,-0.0363943227471179
8047,1.0,Slight,"On Ladbroke Square, 40 Metres South Of The Junction With Kensington Park Road.",51.510819504325255,-0.2003896182283898
8048,1.0,Slight,"On Leighton Road, Near The Junction With Poynter Road.",51.64269743823078,-0.065008393899235
8049,1.0,Slight,"On Coppetts Road, Near The Junction With Coppetts Road .",51.59514041345255,-0.1505975838366217
8050,1.0,Slight,"On London Road, 21 Metres North Of The Junction With Unknown.",51.37477888958714,-0.2238622729151875
8051,1.0,Slight,"On Shirland Road, 18 Metres South Of The Junction With Elgin Avenue.",51.5264782458177,-0.193558944250144
8052,1.0,Slight,"On Lea Bridge Road, Near The Junction With Perth Road.",51.567585457076895,-0.0326885578929775
8053,1.0,Slight,"On Upper Tooting Road, Near The Junction With Beechcroft Road.",51.43432119263283,-0.1621928233451356
8054,1.0,Slight,"On Kingswood Road, Near The Junction With Kingston Road.",51.41423204495373,-0.2028045862978428
8055,1.0,Slight,"On Kingston Road, Near The Junction With Mostyn Road.",51.41269327639188,-0.2062586703149162
8056,1.0,Slight,"On Findon Road, Near The Junction With Boscombe Road.",51.5049671233671,-0.2366145848048445
8057,1.0,Slight,"On Felsham Road, Near The Junction With Felsham Road.",51.46678958763805,-0.222609750438692
8058,1.0,Slight,"On Oakleigh Road North, N20, Near The Junction With Oakleigh Crescent.",51.62629620033652,-0.1601523096109463
8059,1.0,Slight,"On Kingston Road, Near The Junction With Sandringham Avenue.",51.40962573045954,-0.2126624695598163
8060,1.0,Slight,"On Camden Road, 40 Metres South Of The Junction With Camden Street.",51.53994073445505,-0.1412277539704514
8061,1.0,Slight,"On Edgware Road , Near The Junction With Geron Way .",51.56619575082025,-0.2258492598568658
8062,1.0,Slight,"On Burges Road, Near The Junction With High Street North.",51.5384283085853,0.0514939710608002
8063,1.0,Slight,"On Newport Street, Near The Junction With Newport Street.",51.49170704894523,-0.1188022079598736
8064,1.0,Slight,"On Cambridge Roundabout / East Side (Stop Ec), Near The Junction With A406 - Sterling Way.",51.61638367645959,-0.0846316617772345
8065,1.0,Slight,"On Boston Road, Near The Junction With Thornton Road.",51.387928926263285,-0.1208481419785246
8066,1.0,Slight,"On Culvert Road, Near The Junction With Culvert Road.",51.47259907760973,-0.1602517530085876
8067,1.0,Slight,"On Sydenham Road, Near The Junction With Tannsfeld Road.",51.42604546361976,-0.0507131499851202
8068,1.0,Slight,"On Farringdon Road, Near The Junction With Ray St Bridge.",51.52310416366456,-0.1078791917191534
8069,1.0,Slight,"On Old Street Yard, Near The Junction With Mallow Street .",51.525532516712026,-0.0884899218290457
8070,1.0,Slight,"On Finchley Road, Near The Junction With Parsifal Road.",51.555041361742994,-0.1926006401216721
8071,1.0,Slight,"On Gosbury Hill, Near The Junction With The Causeway.",51.36871730956323,-0.3014453703529332
8072,1.0,Slight,"On Holloway Road, Near The Junction With Holloway Road .",51.556155567064174,-0.1170674223886535
8073,1.0,Slight,"On Leytonstone Road, 21 Metres North Of The Junction With Unknown.",51.55076894385502,0.0055742879019987
8074,1.0,Slight,"On A406 North Circular Road , 1000 Metres East Of The Junction With Waterworks Roundabout . (Pin Drop Is 400M East Of Junction)",51.59536983632111,0.0193490745629123
8075,1.0,Slight,"On Balham High Road, Near The Junction With Ravenswood Road .",51.44761698627818,-0.148778789254931
8076,1.0,Slight,"On Allenby Road, Near The Junction With Somerset Road.",51.52471341126264,-0.3644082076076478
8077,1.0,Slight,"On Fenwick Close, Near The Junction With 0.",51.47906137912152,0.0610557199153311
8078,1.0,Slight,"On Pield Heath Road, Near The Junction With Royal Lane.",51.52732144367984,-0.4628482380827718
8079,1.0,Slight,"On Nimrod Road, Near The Junction With Woodnook Road.",51.42629783981989,-0.1455121243956924
8080,1.0,Slight,"On Whitehorse Lane, Near The Junction With Egerton Road.",51.400009993610645,-0.0855332460880881
8081,1.0,Slight,"On Brighton Road, Near The Junction With Junction Road.",51.35959034690864,-0.0978482886207728
8082,1.0,Serious,"On Shoreditch High Street, 17 Metres North Of The Junction With Bateman'S Road.",51.52562577115148,-0.0776883915529305
8083,1.0,Slight,"On Olive Road, Near The Junction With Heber Road.",51.55599190484877,-0.2188893765690326
8084,1.0,Slight,"On Leeside Crescent, Near The Junction With Oakfields Road.",51.5806432418113,-0.2061193249757876
8085,1.0,Slight,"On London Road, 64 Metres South Of The Junction With Hamilton Avenue.",51.37944304748177,-0.2189253320600822
8086,1.0,Slight,"On Millbank, Near The Junction With Grosvenor Road.",51.48876714823185,-0.1295248158067308
8087,1.0,Slight,"On Blithdale Road, Near The Junction With Church Mannor Way .",51.48870997255529,0.1016224059661884
8088,1.0,Slight,"(On Harvey Road,) Pin Drop And Description Suggest Occurred On Hanworth Road  130 Metres North Of The Junction With Heathside.",51.452112774486885,-0.3775824127000621
8089,1.0,Slight,"On Verdant Lane, Near The Junction With South Circular Road.",51.445195276977344,0.0044851146689821
8090,1.0,Slight,"On Upper Beulah Hill, Near The Junction With Beulah Hill.",51.41244958023005,-0.0884505382020927
8091,1.0,Serious,"On Shaftesbury Avenue, Near The Junction With Great Windmill Street .",51.51079611641883,-0.1338683756178092
8092,1.0,Slight,"On Tollington Park, Near The Junction With Tollington Park.",51.5648273184916,-0.1166947663188937
8093,1.0,Slight,"On Hessel Road, Near The Junction With Hessel Road.",51.50475584011352,-0.3221264043373936
8094,1.0,Slight,"On Forest Road, 20 Metres North Of The Junction With Milton Road. (Location Uncertain)",51.590195810041344,-0.0173762826852694
8095,1.0,Slight,"On Kempton Road, 21 Metres North Of The Junction With Unknown.",51.53614530442669,0.06168694176013
8096,1.0,Slight,"Location Uncertain Grove Road /  Bunsen Street, 52 Metres West Of The Junction With Kenilworth Road.",51.53188220673363,-0.0405866481978063
8097,1.0,Slight,"On Beaufort Street, Near The Junction With King'S Road.",51.4845318606376,-0.1757731779231871
8098,1.0,Serious,"On Islington High Street, Near The Junction With Islington High Street.",51.53274071283608,-0.1059945475884031
8099,1.0,Serious,"On Shepherds Bush Road, Near The Junction With Lena Gardens.",51.49846662729043,-0.2223862358257092
8100,1.0,Serious,"On Honor Oak Road, 85 Metres South Of The Junction With Canonbie Road.",51.44734602812426,-0.054310629602577
8101,1.0,Slight,"On Victoria Street, Near The Junction With Vauxhall Bridge Road .",51.49643732854678,-0.1425082515298225
8102,1.0,Slight,"On Taplow Road, Near The Junction With Great Cambridge Junction.",51.61652795030448,-0.0874134443515985
8103,1.0,Slight,"On Curtain Road, Near The Junction With Great Eastern Street.",51.52418643051067,-0.0804014822822911
8104,1.0,Slight,"On Balls Pond Road, Near The Junction With Dalston Junction.",51.54613495588681,-0.077516363753238
8105,1.0,Slight,"On Upper Clapton Road , Near The Junction With Cazenove Road (Stop Uf).",51.56529134551364,-0.0601732136681438
8106,1.0,Slight,"On Welling High Street, Near The Junction With Nags Head Lane.",51.46202317594084,0.1114092667690042
8107,1.0,Slight,"On Eltham High Street, Near The Junction With Wythfield Road.",51.45124437603986,0.0499003109477568
8108,1.0,Slight,"On Beresford Street, Near The Junction With Woolwich New Road.",51.49153838939718,0.070016902658979
8109,2.0,Slight,"On High Cross Road, Near The Junction With Park View Road .",51.58952799406425,-0.0646411620014964
8110,1.0,Slight,"On Clapham High Street, 21 Metres West Of The Junction With Prescott Place.",51.46294838454098,-0.1351011053710712
8111,1.0,Serious,"On Kings Avenue, 40 Metres South Of The Junction With Donna Mews .",51.448746481296304,-0.1315494092631837
8112,2.0,Slight,"On Ripple Road, Dagenham, Near The Junction With Alfreds Way.",51.53325805743092,0.1087636280925124
8113,1.0,Slight,"On Wennington Interchange, Near The Junction With Thames Gateway.",51.50060394623787,0.2289225055822408
8114,1.0,Serious,"On Fulham Road, Near The Junction With Evelyn Gardens.",51.48776160636552,-0.1781793652171633
8115,1.0,Slight,"On Bloomsbury Way, 20 Metres South Of The Junction With A40. (Location Uncertain)",51.517704290098,-0.1232803961526879
8116,1.0,Serious,"On Wapping Station (Stop E), Near The Junction With Cleve Street.",51.50499852903973,-0.0554292837980142
8117,1.0,Slight,"On Thornton Heath High Street, 20 Metres West Of The Junction With The Drive.",51.39866878209742,-0.0959400129081536
8118,1.0,Slight,"On Great Castle Street, 23 Metres East Of The Junction With John Prince'S Street.",51.51583606504312,-0.1426271918491801
8119,2.0,Slight,"On Stonecot Hill, Near The Junction With Tudor Drive.",51.38582379017305,-0.2115779354078869
8120,1.0,Slight,"On Alexandra Palace Way, Near The Junction With Alexandra Palace Way. (Location Uncertain)",51.58974650087835,-0.1336519550640096
8121,1.0,Serious,"On South Circular Road, Near The Junction With Geraldine Road.",51.45756357343015,-0.1856435657797107
8122,1.0,Slight,"On Woodmansterne Road, 40 Metres South Of The Junction With The Warren.",51.3463190305671,-0.1731107779877674
8123,1.0,Slight,"Location Uncertain Church Road /  Upper Beulah Hill, 21 Metres North Of The Junction With Unknown.",51.41232443175728,-0.0851914177165713
8124,1.0,Slight,"On Saddle News, Near The Junction With Hogarth Crescent.",51.38367947874573,-0.0976975481631462
8125,1.0,Slight,"On Greenford Road Ha1, Near The Junction With New Road.",51.55986202908135,-0.33422259643114
8126,1.0,Slight,"On Union Road, Near The Junction With Kelman Close .",51.46969700934018,-0.1319750667560326
8127,2.0,Slight,"On Kew Road (Kew Gardens Victoria Gate), Near The Junction With Lichfield Road .",51.477933831990576,-0.2905222522240862
8128,1.0,Slight,"On Hawkstone Road, 75 Metres South Of The Junction With Hodnet Grove.",51.4918180477322,-0.05071782790909
8129,1.0,Slight,"Location Uncertain Trinity Road, Near The Junction With Trinity Road.",51.44204787568261,-0.1663434238149854
8130,1.0,Slight,"On Golders Green Road, Near The Junction With North Circular Road.",51.58104891596384,-0.2120787631145883
8131,1.0,Slight,"On Hampstead Lane, Near The Junction With Sheldon Avenue .",51.57259525121327,-0.1631151224483839
8132,1.0,Slight,"Location Uncertain  Brixton Hill, Near The Junction With Brixton Hill.",51.458018536736375,-0.1175390542475585
8133,1.0,Slight,"On Perry Rise, Near The Junction With Perry Vale.",51.43514375211896,-0.0430169550349663
8134,1.0,Slight,"On Kingston Road, Near The Junction With Cannon Hill Lane.",51.40990279934879,-0.2119614554165634
8135,1.0,Slight,"On Fgwr 2F, Near The Junction With Fgwr 2F.",51.49414919409599,-0.4594121165629594
8136,1.0,Slight,"On Boston Road, Near The Junction With Near Humes Avenue .",51.50450748839699,-0.334354316267282
8137,2.0,Slight,"On Redbridge Roundabout, Near The Junction With A12 Eastern Avenue.",51.57550807445235,0.0435948070113188
8138,1.0,Slight,"On Winston Way, Near The Junction With Ilford Lane.",51.556607848947294,0.0711525018689486
8139,1.0,Slight,"On Duke Street Hill, Near The Junction With Tooley Street .",51.505900302834014,-0.0867467163981515
8140,1.0,Slight,"On Hawtrey Avenue, Near The Junction With Hawtrey Ave.",51.538680549214,-0.3899206433325101
8141,1.0,Serious,"On Church Road, Near The Junction With Upper Beulah Hill.",51.412439378703496,-0.0850715717639984
8142,1.0,Slight,Vauxhall Bridge Road  72 Metres Junction With Warwick Way At Petrol Station,51.49249060126992,-0.1374683010478324
8143,1.0,Slight,"On Winn Road, Near The Junction With Melrose Close.",51.44268260363654,0.0193695534838207
8144,1.0,Slight,"On Elm Road West, Near The Junction With Litchfield Avenue.",51.38743156629725,-0.2079221715211753
8145,1.0,Slight,"On High Road, Near The Junction With High Road.",51.5985828123662,-0.1109668793193118
8146,1.0,Slight,"On Grand Avenue, Near The Junction With Grand Avenue.",51.58870598120703,-0.1474375940801993
8147,1.0,Slight,"On Harringay Green Lanes, Near The Junction With Harringey Green Lanes. (Location Uncertain)",51.57714573642574,-0.0982173492526939
8148,1.0,Slight,"On Uxbridge Road, Near The Junction With Newport Road.",51.52526924247216,-0.4334668524889448
8149,1.0,Slight,"On Matisse Road, Near The Junction With Holloway Street.",51.46968564994716,-0.3609055002865293
8150,1.0,Slight,"On Oakley Road / The Keston Mark (Stop Wb), 38 Metres South Of The Junction With Oakley Drive.",51.36815952102985,0.0390614646298546
8151,1.0,Slight,"On Pinner Road, Near The Junction With Nower Hill High School .",51.59045617150966,-0.3651086173058953
8152,1.0,Slight,"On Belmont Road , Near The Junction With Chiswick High Road.",51.49275755912525,-0.2638797534438522
8153,1.0,Slight,"On Evelyn Street, Near The Junction With Prince Street.",51.48338988620284,-0.0306828939174112
8154,1.0,Slight,"On St Thomas' Hospital / County Hall (Stop E), Near The Junction With Westminster Bridge Road.",51.50084895764711,-0.1180223459993321
8155,1.0,Slight,"On Chippendale Waye, Ub8, Near The Junction With St Andrews Road.",51.54522624066035,-0.4725996848174928
8156,1.0,Slight,"On Ivydale Road, Near The Junction With Limesford Road.",51.461495870691145,-0.0470003842067014
8157,1.0,Slight,"On Thrale Road, Near The Junction With Ribblesdale Road.",51.42639247790081,-0.1435375933387371
8158,1.0,Slight,"On Hale Road, Near The Junction With The Hale.",51.58931078391628,-0.0634666206521511
8159,1.0,Slight,"On Bounds Green Road, Near The Junction With Bounds Green Road .",51.606096875972426,-0.1230746786428859
8160,1.0,Slight,"On Bazely Street, Near The Junction With Mountague Place.",51.50988998938383,-0.0108922172936046
8161,1.0,Serious,"On Wandsworth Road, Near The Junction With Portslade Road.",51.47042228619011,-0.139130312557785
8162,1.0,Slight,"On Cawdor Crescent, Near The Junction With Cawdor Crescent .",51.49695398469089,-0.3242569464303897
8163,1.0,Slight,"On Paul Street, Near The Junction With Worship Street .",51.52209610739444,-0.0845544004844124
8164,1.0,Slight,"On Sunny Bank, 21 Metres North Of The Junction With Unknown.",51.39970603526543,-0.0697462619728154
8165,1.0,Slight,"On Plashet Road, 21 Metres North Of The Junction With Unknown.",51.537430718613926,0.0287087247046877
8166,1.0,Serious,"On Rocks Lane, 257 Metres North Of The Junction With South Circular Road.",51.46713801888113,-0.2415430994121339
8167,1.0,Slight,"On Ladbroke Grove, Near The Junction With Barlby Road .",51.52410350907049,-0.2140650628634918
8168,3.0,Slight,"On Sterling Way, Near The Junction With Fore Street.",51.614798414233135,-0.0647363427427365
8169,1.0,Slight,"On Douglas Road, Near The Junction With Tankerton Road.",51.379181672935744,-0.2950515604075682
8170,1.0,Slight,"Location Uncertain  Hereward Road, Near The Junction With Hereward Road.",51.43103861032342,-0.1656189650163534
8171,1.0,Slight,"On Edgware Road, Near The Junction With Harrowby Street .",51.51689005462441,-0.1656021349831823
8172,1.0,Slight,"On Dollis Hill Lane, Near The Junction With Coles Green Road.",51.5629067249816,-0.2301612739551429
8173,1.0,Slight,"On Hazlebury Road, Near The Junction With Rosebury Road.",51.47057001646798,-0.1881801047437387
8174,1.0,Slight,"On High Road, Near The Junction With High Road .",51.5922818047977,-0.1055545159555763
8175,1.0,Slight,"On Westcoombe Avenue, Near The Junction With Coombe Lane.",51.41376153150344,-0.2471439217425214
8176,1.0,Slight,"On Uxbridge Road, Near The Junction With Northfield Avenue.",51.51073245193301,-0.3193849307739842
8177,1.0,Slight,"On Thomas Road, Near The Junction With Burgess Street.",51.51620237246117,-0.0246989128136865
8178,1.0,Slight,"On Whitechapel Road, Near The Junction With Vallance Road .",51.51838300345301,-0.0632480689159602
8179,1.0,Slight,"On Cranbrook Road, 24 Metres North Of The Junction With Beal Road.",51.56239416813833,0.0678661468386076
8180,1.0,Slight,"On Green Wrythe Lane, Near The Junction With Aultone Way.",51.37270864650812,-0.1682530504375824
8181,1.0,Slight,"On Streatham High Road, Near The Junction With Green Lane.",51.41546988162601,-0.1245510570693105
8182,1.0,Slight,"On Gloucester Road, Near The Junction With Cromwell Road .",51.495272427414335,-0.1829509352077141
8183,1.0,Slight,"On Alpha Road, Near The Junction With Freemasons Road.",51.3809226478912,-0.0896494168270656
8184,1.0,Slight,"On High Road Leytonstone, 20 Metres North Of The Junction With Lind Road.",51.56023913861944,0.0076212041113285
8185,1.0,Slight,"On Latymer Road, Near The Junction With Unknown.",51.63197063025485,-0.0683549007628379
8186,1.0,Slight,"On Prince'S Road, Near The Junction With Anlaby Road.",51.430912846542014,-0.3463396174172511
8187,1.0,Slight,"On Beulah Road, 58 Metres North Of The Junction With Parchmore Road.",51.40365244594754,-0.100477636116606
8188,1.0,Slight,"On Grove Vale, Near The Junction With East Dulwich Road .",51.46080483551348,-0.075360518891245
8189,1.0,Slight,"On Brettenham Road (Stop G), Near The Junction With Brettenham Road.",51.61788429006691,-0.0631894224455241
8190,1.0,Slight,"On Richmond Crescent, Near The Junction With Crescent Road .",51.6316155146632,-0.0604515562831494
8191,1.0,Slight,"On Saint Mark'S Rise, Near The Junction With Sandringham Road.",51.55020168874099,-0.0710705487110308
8192,1.0,Slight,"On Earls Court Road, Near The Junction With Lexham Gardens.",51.49532346547719,-0.1961594738537127
8193,1.0,Serious,"On High Street North, 21 Metres South Of The Junction With Milton Avenue.",51.539749786522016,0.0510054122154655
8194,1.0,Serious,"On Mayfield Road, 57 Metres South Of The Junction With Brambledown Road.",51.350967763194674,-0.0918578030820066
8195,1.0,Slight,"On Hill Street, Near The Junction With Water Lane.",51.45951921745058,-0.3061377753202837
8196,1.0,Slight,"On Access Road From Queen Caroline Street, Near The Junction With Access Road From Queen Caroline Street.",51.491069801735314,-0.2250219571982485
8197,1.0,Slight,"Location Uncertain  Marcilly Road, Near The Junction With Marcilly Road.",51.458619130855,-0.179483945425785
8198,1.0,Slight,"Location Uncertain Supermarket Entrance / Hayes Road, Near The Junction With The Parkway Roundabout.",51.49811341028204,-0.4068090249783101
8199,1.0,Slight,"On Roman Way, Near The Junction With Roman Way.",51.54738927334938,-0.1165928461377843
8200,1.0,Slight,"On Spur Road, 31 Metres South Of The Junction With Launcelot Street.",51.50158912779105,-0.1401807535024897
8201,1.0,Slight,"On Station Rd, Near The Junction With Warwick Road.",51.64825134330693,-0.1818274540149362
8202,1.0,Slight,"On Drayton Green Road, Near The Junction With Hastings Road.",51.51291115967889,-0.3195641620042636
8203,1.0,Slight,"On Norwood Road, Near The Junction With Perran Road.",51.44062418303497,-0.1062105998355991
8204,1.0,Slight,"On Union Street, Near The Junction With Great Guildford Street .",51.50383005379327,-0.0965740203391652
8205,1.0,Slight,"On Tollgate Road, Near The Junction With Mavis Walk.",51.51641765498229,0.0471752555800636
8206,1.0,Slight,"On Southwark Bridge Road, Near The Junction With Collinson Street.",51.500444731473706,-0.0990924077065979
8207,1.0,Slight,"On Harcourt Avenue, Near The Junction With Rowley Avenue.",51.44456190055156,0.1177271610177852
8208,1.0,Slight,"On Turnham Green Terrace, Near The Junction With Chiswick Common Road.",51.49451006292071,-0.2553280905335704
8209,1.0,Slight,"On Myddleton Road, Near The Junction With Cheshire Road.",51.60633036285448,-0.113519182107054
8210,1.0,Slight,"On Gloucester Terrace, 33 Metres South Of The Junction With Chilworth Street.",51.51476550879266,-0.1798837583128551
8211,1.0,Serious,"On Heath Street, Nw3, Near The Junction With Elm Row.",51.55889973312313,-0.1786849017320507
8212,1.0,Slight,"On Notting Hill Gate, Near The Junction With Kensington Mall .",51.509427311033896,-0.1940605244616483
8213,1.0,Slight,"On Veitch Close, 41 Metres West Of The Junction With Bedfont Lane, Tw14.",51.45039809157333,-0.4212646986951281
8214,1.0,Serious,"On High Street, Near The Junction With The Ham.",51.48239117579824,-0.3114257412320932
8215,1.0,Slight,"On Ashfield Road, Near The Junction With First Avenue.",51.50998341622869,-0.247315491028346
8216,1.0,Slight,"On A404, Near The Junction With Unknown.",51.5360900737308,-0.2450295536900658
8217,1.0,Slight,"On Telegraph Road, Near The Junction With Putney Heath.",51.45183459290079,-0.2326896778352551
8218,1.0,Slight,"On Vicarage Farm Road, Near The Junction With Shenley Road.",51.47775125073258,-0.3835419002991145
8219,1.0,Serious,"On Bouverie Road, Near The Junction With Stoke Newington Church Street. (Location Uncertain)",51.56292346771966,-0.0791312293984832
8220,1.0,Slight,"On Alexandra Palace Way, Near The Junction With Priory Road.",51.58775955490809,-0.1336756423663403
8221,1.0,Slight,"On Shepiston Lane, Near The Junction With Shepiston Ln.",51.49465695094393,-0.437973795656397
8222,2.0,Slight,"On Kingsley Road, Near The Junction With Forest Road.",51.591531217193385,-0.0054364315639323
8223,1.0,Slight,"On Elgin Avenue, Near The Junction With Wymering Road.",51.5272098431134,-0.1920162714257421
8224,1.0,Slight,"On Links Road, Near The Junction With Dawpool Road.",51.56500282278226,-0.2475957548247465
8225,2.0,Serious,"On North Circular Road, Near The Junction With Green Lanes.",51.61228282611391,-0.1095748730838443
8226,1.0,Slight,"On Aldborough Road South, Near The Junction With Aldborough Road South.",51.56550015655326,0.0920169270359254
8227,1.0,Slight,"On Mile End Road, Near The Junction With White Horse Lane.",51.52189113532617,-0.0459598773890231
8228,1.0,Slight,"On Forest Hill Road, Near The Junction With Dunstans Road.",51.45390070590221,-0.062394545660473
8229,1.0,Slight,"On Markhouse Road, Near The Junction With Queens Road.",51.57617918557877,-0.0298207154755781
8230,1.0,Slight,"On Inverness Terrace, Near The Junction With Porchester Gardens.",51.51352254624541,-0.1867213758662613
8231,1.0,Slight,"On Dewberry Street, Near The Junction With Brion Place.",51.516195677944026,-0.0099400841619726
8232,1.0,Serious,"On Westminster Gardens, Near The Junction With Westminster Gardens. (Location Uncertain)",51.52913778796981,0.0892537286136957
8233,1.0,Slight,"On Rosebery Avenue, Near The Junction With Rosebery Avenue.",51.52964927006961,-0.1055605800424916
8234,2.0,Slight,"On City Road, Near The Junction With Dingley Road.",51.528832101609865,-0.0939743706069361
8235,2.0,Slight,"On Bath Road, Near The Junction With The Parkway.",51.477745547653456,-0.4041346820134902
8236,1.0,Slight,"On Mora Road, Near The Junction With Unknkown.",51.55848095814059,-0.2223265550429018
8237,1.0,Slight,"On Balls Pond Road, Near The Junction With Newington Green Road.",51.546641623672464,-0.0870572576404124
8238,1.0,Slight,"On Kingswood Road, Near The Junction With Kingston Road.",51.414231824560034,-0.2027902141956794
8239,1.0,Slight,"Location Uncertain Near Garage / Hanwell Clock Tower Uxbridge Road, Near The Junction With Uxbridge Road.",51.50833134862557,-0.3433941337234574
8240,1.0,Slight,"On Kingston Road, Near The Junction With Sunnyside Road.",51.554137403428,0.0842106546543956
8241,1.0,Serious,"On Brixton Hill, Near The Junction With Upper Tulse Hill.",51.44968725701255,-0.1228901796281221
8242,1.0,Slight,"On Woodcote Road, Near The Junction With Woodmansterne Lane.",51.34772740387883,-0.1476950466873086
8243,1.0,Slight,"On Cambridge Heath Road, Near The Junction With Old Bethnal Green Rd.",51.53069081900189,-0.056540552496817
8244,1.0,Slight,"On Oldfield Lane North, Near The Junction With Outside Greenford Tube Station.",51.54225238949503,-0.3460995305390369
